"ISO3","ISO2","year","co2","population","gdp","region","unctad_development_status","region2","gdp_per_capita","co2_per_capita","accumulated_co2"
"LBN","LB",1979,5555533.33333333,2822490.66666667,15664.464,"Asia and Oceania","developing","Developing Asia",5549.22527085221,1.96790283824359,52216233.3333333
"LBN","LB",1980,5723633.33333333,2883360,16167.8416666667,"Asia and Oceania","developing","Developing Asia",5604.1110045791,1.98468526705466,57939866.6666667
"LBN","LB",1981,5839733.33333333,2945459.66666667,16860.0626666667,"Asia and Oceania","developing","Developing Asia",5724.2324830014,1.98308635691052,63779600
"LBN","LB",1982,5817800,3002891.66666667,14982.2573333333,"Asia and Oceania","developing","Developing Asia",5002.26975829748,1.93817718958243,69597400
"LBN","LB",1983,6168600,3052969.33333333,13733.8313333333,"Asia and Oceania","developing","Developing Asia",4505.39228535618,2.01915952594512,75766000
"LBN","LB",1984,6458266.66666667,3100890.33333333,14422.14,"Asia and Oceania","developing","Developing Asia",4637.27278137498,2.08151536532347,82224266.6666667
"LBN","LB",1985,7140100,3155038.66666667,18762.1786666667,"Asia and Oceania","developing","Developing Asia",5926.6202096076,2.26192870989056,89364366.6666667
"LBN","LB",1986,7318833.33333333,3223495,21745.2336666667,"Asia and Oceania","developing","Developing Asia",6741.52305735462,2.26955908883514,96683200
"LBN","LB",1987,7637900,3301098.66666667,23999.559,"Asia and Oceania","developing","Developing Asia",7267.9642829215,2.31499437143515,104321100
"LBN","LB",1988,7498166.66666667,3380189.66666667,22261.465,"Asia and Oceania","developing","Developing Asia",6595.23049264011,2.21929329257547,111819266.666667
"LBN","LB",1989,7578966.66666667,3455163,18426.4003333333,"Asia and Oceania","developing","Developing Asia",5364.15861190894,2.19402316133711,119398233.333333
"LBN","LB",1990,7644900,3525036.33333333,14300.0033333333,"Asia and Oceania","developing","Developing Asia",4067.48767421449,2.1683294252019,127043133.333333
"LBN","LB",1991,7901400,3596457.33333333,14339.4563333333,"Asia and Oceania","developing","Developing Asia",3973.30578179113,2.19684901827943,134944533.333333
"LBN","LB",1992,8570100,3670486,17295.162,"Asia and Oceania","developing","Developing Asia",4701.99146823401,2.33202866220314,143514633.333333
"LBN","LB",1993,9399000,3745643.33333333,19759.844,"Asia and Oceania","developing","Developing Asia",5272.88891402037,2.50592979501712,152913633.333333
"LBN","LB",1994,10397533.3333333,3819272.33333333,21056.7916666667,"Asia and Oceania","developing","Developing Asia",5509.6237234267,2.72076729223258,163311166.666667
"LBN","LB",1995,11240133.3333333,3890393.66666667,22565.6196666667,"Asia and Oceania","developing","Developing Asia",5796.7272680113,2.88689636148011,174551300
"LBN","LB",1996,12039433.3333333,3961771.66666667,24030.4316666667,"Asia and Oceania","developing","Developing Asia",6062.74771593459,3.03705269831516,186590733.333333
"LBN","LB",1997,13368733.3333333,4034640.33333333,24743.008,"Asia and Oceania","developing","Developing Asia",6132.99678425927,3.30994652210082,199959466.666667
"LBN","LB",1998,14712666.6666667,4108155.66666667,25259.221,"Asia and Oceania","developing","Developing Asia",6149.42601840877,3.57696360163179,214672133.333333
"LBN","LB",1999,15938300,4181654.33333333,25323.8683333333,"Asia and Oceania","developing","Developing Asia",6056.10240854363,3.81039725694505,230610433.333333
"LBN","LB",2000,16060833.3333333,4255299.33333333,25696.1796666667,"Asia and Oceania","developing","Developing Asia",6039.54313635751,3.7761847377887,246671266.666667
"LBN","LB",2001,16100866.6666667,4328845,26105.908,"Asia and Oceania","developing","Developing Asia",6030.09294433807,3.72020135535966,262772133.333333
"LBN","LB",2002,16038866.6666667,4398254,26860.4773333333,"Asia and Oceania","developing","Developing Asia",6105.80264666889,3.64627078857842,278811000
"LBN","LB",2003,17059766.6666667,4463643.33333333,27799.2966666667,"Asia and Oceania","developing","Developing Asia",6226.85837892619,3.82024034992655,295870766.666667
"LBN","LB",2004,17327033.3333333,4529430.33333333,29006.6463333333,"Asia and Oceania","developing","Developing Asia",6401.99453201199,3.82503866271553,313197800
"LBN","LB",2005,17462533.3333333,4598629.66666667,30181.0546666667,"Asia and Oceania","developing","Developing Asia",6561.12420517325,3.80013404362833,330660333.333333
"LBN","LB",2006,16217000,4673839,31218.5956666667,"Asia and Oceania","developing","Developing Asia",6679.10237541287,3.47316667415662,346877333.333333
"LBN","LB",2007,15062900,4755452,32640.9676666667,"Asia and Oceania","developing","Developing Asia",6860.96655574224,3.17188199318029,361940233.333333
"LBN","LB",2008,15318766.6666667,4840202.66666667,34841.5333333333,"Asia and Oceania","developing","Developing Asia",7192.33921859644,3.16249624802994,377259000
"LBN","LB",2009,17373833.3333333,4920586.33333333,38174.019,"Asia and Oceania","developing","Developing Asia",7752.04392851501,3.52401323456354,394632833.333333
"LBN","LB",2010,19457333.3333333,4986309.66666667,41630.645,"Asia and Oceania","developing","Developing Asia",8344.10998515214,3.90030548862358,414090166.666667
"LBN","LB",2011,20406100,5043198.33333333,44166.4566666667,"Asia and Oceania","developing","Developing Asia",8755.74398173152,4.04700588396792,434496266.666667
"LBN","LB",2012,20864233.3333333,5124350,45797.855,"Asia and Oceania","developing","Developing Asia",8937.51640065844,4.06943994874839,455360500
"LBN","LB",2013,21586500,5358399.33333333,46913.6716666667,"Asia and Oceania","developing","Developing Asia",8766.84813280506,4.03355456793435,476947000
"LBN","LB",2014,22829133.3333333,5775389.33333333,48300.5086666667,"Asia and Oceania","developing","Developing Asia",8398.2530781342,3.9680890305747,499776133.333333
"LBN","LB",2015,23963333.3333333,6187631.66666667,49374.609,"Asia and Oceania","developing","Developing Asia",7996.02119142152,3.87165961403482,523739466.666667
"LBN","LB",2016,25389366.6666667,6380839.66666667,50111.4726666667,"Asia and Oceania","developing","Developing Asia",7854.55558454203,3.97927541050256,549128833.333333
"LBN","LB",2017,26666733.3333333,6318552.33333333,50599.4173333333,"Asia and Oceania","developing","Developing Asia",8012.94195879363,4.22485740072666,575795566.666667
"LBN","LB",2018,26808600,6155769,50689.3446666667,"Asia and Oceania","developing","Developing Asia",8237.81313480433,4.35672222341746,602604166.666667
"LBN","LB",2019,26548566.6666667,5979613.66666667,49363.4696666667,"Asia and Oceania","developing","Developing Asia",8252.78218629171,4.43897224012606,629152733.333333
"LBN","LB",2020,24700400,5827037,43849.5873333333,"Asia and Oceania","developing","Developing Asia",7508.06995965667,4.23572309121267,653853133.333333
"LBN","LB",2021,23804266.6666667,5738371.33333333,37503.073,"Asia and Oceania","developing","Developing Asia",6528.25131167869,4.14679142293275,677657400
"LBN","LB",2022,23218633.3333333,5721669.66666667,32313.6356666667,"Asia and Oceania","developing","Developing Asia",5648.32025467901,4.05771998666555,700876033.333333
"LBR","LR",1972,1493333.33333333,1504474.33333333,1573.53333333333,"Africa","developing","Africa",1045.60243075208,0.992708027610024,2968366.66666667
"LBR","LR",1973,1503100,1543445,1638.934,"Africa","developing","Africa",1061.6687090985,0.974536098557967,4471466.66666667
"LBR","LR",1974,1569033.33333333,1584206.66666667,1698.233,"Africa","developing","Africa",1071.80324024697,0.98968306326526,6040500
"LBR","LR",1975,1561733.33333333,1626954.33333333,1715.83933333333,"Africa","developing","Africa",1055.19487481639,0.960347197665501,7602233.33333333
"LBR","LR",1976,1560300,1671445,1739.451,"Africa","developing","Africa",1041.12959685125,0.935298043159487,9162533.33333333
"LBR","LR",1977,1476866.66666667,1717997.33333333,1749.377,"Africa","developing","Africa",1018.25977875524,0.860149030988243,10639400
"LBR","LR",1978,1483400,1767108.66666667,1816.302,"Africa","developing","Africa",1027.75372161332,0.839759880243881,12122800
"LBR","LR",1979,1638833.33333333,1818993,1886.235,"Africa","developing","Africa",1036.52297735551,0.898949508959547,13761633.3333333
"LBR","LR",1980,1827566.66666667,1873404.33333333,1909.09466666667,"Africa","developing","Africa",1019.82435246721,0.973278412129124,15589200
"LBR","LR",1981,1971466.66666667,1929611,1873.60166666667,"Africa","developing","Africa",972.548152060085,1.02231654207732,17560666.6666667
"LBR","LR",1982,1523303.33333333,1987064.33333333,1818.46466666667,"Africa","developing","Africa",915.874020776857,0.774042143875493,19083970
"LBR","LR",1983,1079610,2046351,1784.02366666667,"Africa","developing","Africa",872.458518854622,0.533756243757053,20163580
"LBR","LR",1984,666453.333333333,2108499.33333333,1770.205,"Africa","developing","Africa",840.424288849915,0.315803416504636,20830033.3333333
"LBR","LR",1985,706010,2173654.66666667,1734.22,"Africa","developing","Africa",798.550918458862,0.324963438421369,21536043.3333333
"LBR","LR",1986,711463.333333333,2240787.33333333,1712.33566666667,"Africa","developing","Africa",764.88002350365,0.317574948847893,22247506.6666667
"LBR","LR",1987,732473.333333333,2308759.66666667,1703.988,"Africa","developing","Africa",738.443234211263,0.317263572285854,22979980
"LBR","LR",1988,763506.666666667,2377560.33333333,1723.55966666667,"Africa","developing","Africa",725.016176643213,0.320959830412581,23743486.6666667
"LBR","LR",1989,742410,2447342.66666667,1766.25666666667,"Africa","developing","Africa",721.718309381733,0.303902438430291,24485896.6666667
"LBR","LR",1990,641633.333333333,2396155.33333333,1490.07466666667,"Africa","developing","Africa",614.147853359272,0.265926771021572,25127530
"LBR","LR",1991,496756.666666667,2232681,1155.55466666667,"Africa","developing","Africa",503.473864555192,0.219508967977086,25624286.6666667
"LBR","LR",1992,407446.666666667,2084215.33333333,715.448666666667,"Africa","developing","Africa",342.76231285856,0.195181740012141,26031733.3333333
"LBR","LR",1993,394503.333333333,2061368.33333333,529.721333333334,"Africa","developing","Africa",260.820871446495,0.191350484063336,26426236.6666667
"LBR","LR",1994,408073.333333333,2125838.33333333,362.079666666667,"Africa","developing","Africa",171.159194050625,0.191921691337799,26834310
"LBR","LR",1995,416210,2158072,279.919666666667,"Africa","developing","Africa",129.733903277323,0.192864474790368,27250520
"LBR","LR",1996,419596.666666667,2183793,262.203333333333,"Africa","developing","Africa",120.023877278753,0.192150532374191,27670116.6666667
"LBR","LR",1997,429906.666666667,2271480,367.247,"Africa","developing","Africa",159.169442837969,0.189404228338918,28100023.3333333
"LBR","LR",1998,448900,2438467.33333333,533.848,"Africa","developing","Africa",214.400191647432,0.184521780612896,28548923.3333333
"LBR","LR",1999,431793.333333333,2634932.33333333,744.638333333333,"Africa","developing","Africa",280.414452646489,0.165126391302041,28980716.6666667
"LBR","LR",2000,415986.666666667,2806641.66666667,943.627,"Africa","developing","Africa",334.406285824902,0.14888464322555,29396703.3333333
"LBR","LR",2001,397443.333333333,2921713,1096.14833333333,"Africa","developing","Africa",374.293596460231,0.135974038322188,29794146.6666667
"LBR","LR",2002,416073.333333333,3012745.66666667,1209.56533333333,"Africa","developing","Africa",401.445010097167,0.138072744567234,30210220
"LBR","LR",2003,437923.333333333,3076550.66666667,1110.36166666667,"Africa","developing","Africa",361.460070034137,0.142291524978633,30648143.3333333
"LBR","LR",2004,480940,3123735.33333333,1007.394,"Africa","developing","Africa",322.866125743565,0.153848710801815,31129083.3333333
"LBR","LR",2005,553786.666666667,3192479.66666667,905.094,"Africa","developing","Africa",283.456074464981,0.173009481820886,31682870
"LBR","LR",2006,623256.666666667,3316231.33333333,971.015,"Africa","developing","Africa",292.407694133215,0.18763382027862,32306126.6666667
"LBR","LR",2007,649473.333333333,3486950.66666667,1163.27533333333,"Africa","developing","Africa",331.588275115396,0.186724729753374,32955600
"LBR","LR",2008,609550,3660280,1379.534,"Africa","developing","Africa",375.20896405521,0.167336262512385,33565150
"LBR","LR",2009,542203.333333333,3811027,1594.719,"Africa","developing","Africa",418.044151239491,0.142888552883387,34107353.3333333
"LBR","LR",2010,586130,3940973.66666667,1717.71866666667,"Africa","developing","Africa",435.48858241705,0.148256228473732,34693483.3333333
"LBR","LR",2011,691880,4074365.33333333,1851.29533333333,"Africa","developing","Africa",453.957773067367,0.168918638165667,35385363.3333333
"LBR","LR",2012,855866.666666667,4217703.66666667,2018.55233333333,"Africa","developing","Africa",477.929019629815,0.202505314334801,36241230
"LBR","LR",2013,894986.666666667,4354820,2178.047,"Africa","developing","Africa",499.682777138785,0.205536608010675,37136216.6666667
"LBR","LR",2014,886123.333333333,4469191.66666667,2327.40833333333,"Africa","developing","Africa",520.570864582618,0.198560496530898,38022340
"LBR","LR",2015,720980,4564654.33333333,2477.368,"Africa","developing","Africa",542.358222883324,0.158607593896701,38743320
"LBR","LR",2016,595266.666666667,4659777.33333333,2588.85266666667,"Africa","developing","Africa",555.414686604654,0.128260924182692,39338586.6666667
"LBR","LR",2017,618403.333333333,4754654.66666667,2682.23366666667,"Africa","developing","Africa",564.204572373708,0.129510910556497,39956990
"LBR","LR",2018,603253.333333333,4849753,2711.00866666667,"Africa","developing","Africa",559.007334804848,0.124518541983744,40560243.3333333
"LBR","LR",2019,777413.333333333,4945790.66666667,2723.30766666667,"Africa","developing","Africa",550.81280402964,0.157058179607783,41337656.6666667
"LBR","LR",2020,736930,5045970,2687.711,"Africa","developing","Africa",532.979014029096,0.145622267306728,42074586.6666667
"LBR","LR",2021,884756.666666667,5150835.66666667,2684.493,"Africa","developing","Africa",521.256636022016,0.172029077864667,42959343.3333333
"LBR","LR",2022,837200,5260693.33333333,2746.20433333333,"Africa","developing","Africa",521.826985530734,0.159045486980424,43796543.3333333
"LBY","LY",1972,23051133.3333333,2154071.33333333,29988.1653333333,"Africa","developing","Africa",13926.8444903486,10.7974177786365,51797300
"LBY","LY",1973,17141133.3333333,2231272.66666667,30528.2453333333,"Africa","developing","Africa",13676.7772635566,7.72613274743418,68938433.3333333
"LBY","LY",1974,13044233.3333333,2324165,33951.8026666667,"Africa","developing","Africa",14577.3714596803,5.65812419571862,81982666.6666667
"LBY","LY",1975,11827033.3333333,2439320,37027.5116666667,"Africa","developing","Africa",15145.8695687071,4.87862497424554,93809700
"LBY","LY",1976,12931300,2575001.33333333,42984.9373333333,"Africa","developing","Africa",16649.9471635853,4.970394749628,106741000
"LBY","LY",1977,16551500,2724775.33333333,48055.613,"Africa","developing","Africa",17579.2465762619,6.02719214033782,123292500
"LBY","LY",1978,19747166.6666667,2885098.66666667,53200.1766666667,"Africa","developing","Africa",18438.9801230829,6.83781135632509,143039666.666667
"LBY","LY",1979,22426666.6666667,3055968.33333333,56929.5573333333,"Africa","developing","Africa",18627.7213518697,7.31906425271374,165466333.333333
"LBY","LY",1980,24620800,3236916.66666667,59332.1596666667,"Africa","developing","Africa",18337.803122249,7.58941117720993,190087133.333333
"LBY","LY",1981,27125000,3426570,57219.3076666667,"Africa","developing","Africa",16796.0978758602,7.91795469218757,217212133.333333
"LBY","LY",1982,28671233.3333333,3590209.66666667,53901.711,"Africa","developing","Africa",15078.5938314269,7.98085823089741,245883366.666667
"LBY","LY",1983,29793033.3333333,3688404,50025.5686666667,"Africa","developing","Africa",13563.843385799,8.07600953641463,275676400
"LBY","LY",1984,29662433.3333333,3739119.66666667,49234.811,"Africa","developing","Africa",13170.5292291789,7.93501287506214,305338833.333333
"LBY","LY",1985,29808133.3333333,3797113,49289.4726666666,"Africa","developing","Africa",12981.2470768203,7.85032195880944,335146966.666667
"LBY","LY",1986,31057966.6666667,3896593.66666667,47830.9966666666,"Africa","developing","Africa",12287.6186654466,7.960701803025,366204933.333333
"LBY","LY",1987,32415333.3333333,4015295.66666667,44988.1813333333,"Africa","developing","Africa",11240.1342661957,8.07400702816528,398620266.666667
"LBY","LY",1988,34134733.3333333,4128299,41812.395,"Africa","developing","Africa",10141.4175933988,8.26769813836511,432755000
"LBY","LY",1989,35192400,4236804.66666667,41566.2656666666,"Africa","developing","Africa",9803.18020675289,8.30043791644552,467947400
"LBY","LY",1990,36580900,4341971.33333333,44091.15,"Africa","developing","Africa",10149.9443750802,8.4274790303958,504528300
"LBY","LY",1991,38734033.3333333,4444186.33333333,48050.9193333333,"Africa","developing","Africa",10800.7900561262,8.70935155568695,543262333.333333
"LBY","LY",1992,38719333.3333333,4543330.33333333,50530.6883333333,"Africa","developing","Africa",11116.0818032402,8.52381986707905,581981666.666667
"LBY","LY",1993,39450833.3333333,4639265.66666667,51806.2173333333,"Africa","developing","Africa",11174.9482464464,8.51187704277138,621432500
"LBY","LY",1994,42364200,4731811.33333333,50993.827,"Africa","developing","Africa",10780.8488341281,8.93605964176168,663796700
"LBY","LY",1995,48221300,4820641.66666667,50287.067,"Africa","developing","Africa",10434.0429789072,9.98527627910099,712018000
"LBY","LY",1996,53302500,4905424.33333333,50586.9373333333,"Africa","developing","Africa",10314.5174409546,10.8650588098016,765320500
"LBY","LY",1997,53442200,4986291.66666667,51448.9636666666,"Africa","developing","Africa",10315.8907098876,10.7225759189785,818762700
"LBY","LY",1998,52461166.6666667,5064245.33333333,52054.014,"Africa","developing","Africa",10279.5180828828,10.3630181191201,871223866.666667
"LBY","LY",1999,51230500,5141127,52433.5256666666,"Africa","developing","Africa",10201.8235505652,9.96778411326204,922454366.666667
"LBY","LY",2000,51717000,5221254.33333333,52334.0693333333,"Africa","developing","Africa",10023.3071814386,9.90507139553339,974171366.666667
"LBY","LY",2001,52204000,5308899.33333333,52959.836,"Africa","developing","Africa",9976.08574057016,9.83222481811102,1026375366.66667
"LBY","LY",2002,52959033.3333333,5405690,53554.2046666666,"Africa","developing","Africa",9908.68752933308,9.80004677058263,1079334400
"LBY","LY",2003,53705300,5510482.33333333,56438.62,"Africa","developing","Africa",10234.711203628,9.7457035759877,1133039700
"LBY","LY",2004,54950900,5621500.33333333,60540.2906666666,"Africa","developing","Africa",10757.9286408243,9.77261433467382,1187990600
"LBY","LY",2005,57665400,5738296.33333333,67243.7136666666,"Africa","developing","Africa",11707.2412813657,10.0458446366559,1245656000
"LBY","LY",2006,57754366.6666667,5858567.33333333,72867.688,"Africa","developing","Africa",12426.0353873939,9.86217145928941,1303410366.66667
"LBY","LY",2007,56002666.6666667,5981129.66666667,78819.9403333333,"Africa","developing","Africa",13170.6385504579,9.37624367299462,1359413033.33333
"LBY","LY",2008,53613766.6666667,6106673.66666667,82027.5056666666,"Africa","developing","Africa",13430.913587345,8.78463700306376,1413026800
"LBY","LY",2009,52831400,6235498.66666667,82392.9013333333,"Africa","developing","Africa",13221.6834388704,8.47314030791114,1465858200
"LBY","LY",2010,55994833.3333333,6366651.66666667,82460.748,"Africa","developing","Africa",12955.3411370502,8.78938467289262,1521853033.33333
"LBY","LY",2011,56781400,6402576,68493.6806666666,"Africa","developing","Africa",10677.539017133,8.86479223200955,1578634433.33333
"LBY","LY",2012,57408633.3333333,6340123.33333333,67813.3026666666,"Africa","developing","Africa",10694.2634785168,9.05106183126017,1636043066.66667
"LBY","LY",2013,51532900,6275719.66666667,61123.298,"Africa","developing","Africa",9765.05720079436,8.21512349267821,1687575966.66667
"LBY","LY",2014,53113100,6303736,63609.7106666666,"Africa","developing","Africa",10123.275096835,8.42259533210186,1740689066.66667
"LBY","LY",2015,52870400,6421233,53897.2256666666,"Africa","developing","Africa",8409.68501275812,8.22451877131566,1793559466.66667
"LBY","LY",2016,55600733.3333333,6530399,48613.393,"Africa","developing","Africa",7446.30131462543,8.52274014408885,1849160200
"LBY","LY",2017,53212366.6666667,6634238.33333333,53431.004,"Africa","developing","Africa",8043.41877947123,8.0230257565565,1902372566.66667
"LBY","LY",2018,53035300,6739983.66666667,60069.774,"Africa","developing","Africa",8897.56135826653,7.86823034662409,1955407866.66667
"LBY","LY",2019,59327966.6666667,6846286,64389.316,"Africa","developing","Africa",9408.32296632293,8.6544170467346,2014735833.33333
"LBY","LY",2020,57205000,6948495.66666667,57522.64,"Africa","developing","Africa",8296.80526598744,8.23805065077232,2071940833.33333
"LBY","LY",2021,60507100,7043869,53026.3886666666,"Africa","developing","Africa",7532.70632646762,8.59541771607845,2132447933.33333
"LBY","LY",2022,57985066.6666667,7134793,47683.977,"Africa","developing","Africa",6682.78385703974,8.11858074917986,2190433000
"LCA","LC",1972,70837.3333333333,104577,368.155666666667,"America","developing","Developing America",3519.67068064355,0.676977915955676,138010.666666667
"LCA","LC",1973,75722.6666666667,106021.333333333,379.145333333333,"America","developing","Developing America",3575.92248827485,0.71383432646235,213733.333333333
"LCA","LC",1974,76944,107525.333333333,391.508666666667,"America","developing","Developing America",3640.35863268002,0.715851352480674,290677.333333333
"LCA","LC",1975,76944,109099.666666667,406.619666666667,"America","developing","Developing America",3725.79156887752,0.705530591930136,367621.333333333
"LCA","LC",1976,78165.3333333333,110742,446.457333333333,"America","developing","Developing America",4027.6836798924,0.705440043914031,445786.666666667
"LCA","LC",1977,76944,112428.333333333,494.537333333333,"America","developing","Developing America",4393.67447584035,0.684813115478401,522730.666666667
"LCA","LC",1978,84272,114131.333333333,550.524333333333,"America","developing","Developing America",4820.46804129927,0.737859430739159,607002.666666667
"LCA","LC",1979,106254.666666667,115832.333333333,585.351666666667,"America","developing","Developing America",5051.72072986511,0.914052542152788,713257.333333333
"LCA","LC",1980,120909.333333333,117550.666666667,593.16,"America","developing","Developing America",5047.48161485843,1.02811557287039,834166.666666667
"LCA","LC",1981,119688,119328,592.003333333333,"America","developing","Developing America",4962.73826650418,1.00550803906022,953854.666666667
"LCA","LC",1982,107474.666666667,121181,591.264333333333,"America","developing","Developing America",4878.59713180674,0.88704085486087,1061329.33333333
"LCA","LC",1983,103811.333333333,123099,613.28,"America","developing","Developing America",4980.64097313688,0.84314010550477,1165140.66666667
"LCA","LC",1984,109916.666666667,125066,645.095666666667,"America","developing","Developing America",5155.60442937853,0.879017434085175,1275057.33333333
"LCA","LC",1985,114803.333333333,127090,688.259,"America","developing","Developing America",5412.41202450065,0.902391697451747,1389860.66666667
"LCA","LC",1986,124573.333333333,129155,761.419,"America","developing","Developing America",5889.12065247864,0.963926832244275,1514434
"LCA","LC",1987,135566.666666667,131208.333333333,827.669,"America","developing","Developing America",6303.21095012832,1.03266622107116,1650000.66666667
"LCA","LC",1988,147780,133155.333333333,918.771666666667,"America","developing","Developing America",6895.71873596679,1.10881575252722,1797780.66666667
"LCA","LC",1989,158773.333333333,134913,993.379666666667,"America","developing","Developing America",7357.76062647171,1.17640551738746,1956554
"LCA","LC",1990,169766.666666667,136456.333333333,1070.871,"America","developing","Developing America",7845.54587547851,1.24383442813563,2126320.66666667
"LCA","LC",1991,178316.666666667,137963,1108.53633333333,"America","developing","Developing America",8034.67037287346,1.29192687207039,2304637.33333333
"LCA","LC",1992,194193.333333333,139664.666666667,1148.72366666667,"America","developing","Developing America",8222.94114382405,1.38952379627178,2498830.66666667
"LCA","LC",1993,212513.333333333,141621,1179.32666666667,"America","developing","Developing America",8325.57683032581,1.49926136504,2711344
"LCA","LC",1994,235716.666666667,143744.333333333,1214.75833333333,"America","developing","Developing America",8451.23304290261,1.63843256723132,2947060.66666667
"LCA","LC",1995,256480,145941.333333333,1227.50133333333,"America","developing","Developing America",8411.02039766121,1.75628398164797,3203540.66666667
"LCA","LC",1996,276020,148178,1268.325,"America","developing","Developing America",8557.34136347595,1.86191499196935,3479560.66666667
"LCA","LC",1997,288233.333333333,150404.333333333,1300.59133333333,"America","developing","Developing America",8645.81222888937,1.91594631110854,3767794
"LCA","LC",1998,305333.333333333,152560.666666667,1356.362,"America","developing","Developing America",8889.37887232237,2.00065077628207,4073127.33333333
"LCA","LC",1999,319990,154649.333333333,1393.699,"America","developing","Developing America",9009.6912927898,2.0682118972871,4393117.33333333
"LCA","LC",2000,337090,156665,1430.831,"America","developing","Developing America",9133.28888492592,2.15129991146065,4730207.33333333
"LCA","LC",2001,348080,158518.333333333,1423.482,"America","developing","Developing America",8981.90758808973,2.19550120993078,5078287.33333333
"LCA","LC",2002,355406.666666667,160164.666666667,1407.33,"America","developing","Developing America",8788.17229767013,2.21891823618211,5433694
"LCA","LC",2003,365176.666666667,161618,1412.748,"America","developing","Developing America",8740.56712638673,2.25929648675399,5798870.66666667
"LCA","LC",2004,379833.333333333,162952,1469.73533333333,"America","developing","Developing America",9017.13440557762,2.33033532935073,6178704
"LCA","LC",2005,389603.333333333,164221.666666667,1522.66,"America","developing","Developing America",9270.79611362632,2.37233930097323,6568307.33333333
"LCA","LC",2006,400596.666666667,165442.666666667,1587.841,"America","developing","Developing America",9596.56201555006,2.4213432253115,6968904
"LCA","LC",2007,407923.333333333,166615.666666667,1628.342,"America","developing","Developing America",9771.57148803128,2.44785845894921,7376827.33333333
"LCA","LC",2008,420136.666666667,167735,1698.56866666667,"America","developing","Developing America",10125.321341775,2.50464363621026,7796964
"LCA","LC",2009,425020,168811.666666667,1727.57866666667,"America","developing","Developing America",10233.3460600488,2.51778260209513,8221984
"LCA","LC",2010,445783.333333333,169861,1748.67133333333,"America","developing","Developing America",10295.2199902647,2.62371694839563,8667767.33333333
"LCA","LC",2011,466546.666666667,170858.666666667,1767.33133333333,"America","developing","Developing America",10343.1408420749,2.72995286357835,9134314
"LCA","LC",2012,488533.333333333,171764.666666667,1794.469,"America","developing","Developing America",10446.7051707985,2.84421299480418,9622847.33333333
"LCA","LC",2013,488533.333333333,172585.666666667,1806.82166666667,"America","developing","Developing America",10469.6097273035,2.83071032253657,10111380.6666667
"LCA","LC",2014,487313.333333333,173364.666666667,1801.89733333333,"America","developing","Developing America",10393.9337035761,2.81101549737266,10598694
"LCA","LC",2015,483646.666666667,174137.333333333,1798.24866666667,"America","developing","Developing America",10326.5301918464,2.77748432926938,11082340.6666667
"LCA","LC",2016,479983.333333333,174896.333333333,1827.40166666667,"America","developing","Developing America",10448.0933820521,2.74448187056786,11562324
"LCA","LC",2017,482426.666666667,175631,1869.77766666667,"America","developing","Developing America",10645.2034114356,2.74676648711416,12044750.6666667
"LCA","LC",2018,492200,176335,1930.00333333333,"America","developing","Developing America",10944.3324567113,2.79106389128787,12536950.6666667
"LCA","LC",2019,500750,177006.666666667,1967.19266666667,"America","developing","Developing America",11113.4245660876,2.82893693142491,13037700.6666667
"LCA","LC",2020,498306.666666667,177642.666666667,1815.884,"America","developing","Developing America",10225.4639879749,2.80529532938666,13536007.3333333
"LCA","LC",2021,483893.333333333,178144.333333333,1701.87166666667,"America","developing","Developing America",9555.25827652501,2.71647327418176,14019900.6666667
"LCA","LC",2022,473353.333333333,178517.666666667,1674.73933333333,"America","developing","Developing America",9380.21203029345,2.65161834054013,14493254
"LIE","LI",1972,111573.333333333,21576.3333333333,1664.415,"Europe","developed","developed (excluding eastern block)",77143.9707224106,5.17337982583725,224306.666666667
"LIE","LI",1973,119426.666666667,21994.3333333333,1692.19766666667,"Europe","developed","developed (excluding eastern block)",76939.4861435078,5.42604081440428,343733.333333333
"LIE","LI",1974,117086.666666667,22397,1720.444,"Europe","developed","developed (excluding eastern block)",76817.2408618883,5.22839151085232,460820
"LIE","LI",1975,127066.666666667,22799,1749.162,"Europe","developed","developed (excluding eastern block)",76721.9099127099,5.57387826287127,587886.666666667
"LIE","LI",1976,126770,23195.6666666667,1796.67166666667,"Europe","developed","developed (excluding eastern block)",77444.4337849039,5.46026401891441,714656.666666667
"LIE","LI",1977,141136.666666667,23585.3333333333,1864.158,"Europe","developed","developed (excluding eastern block)",79012.8867448064,5.98176391044794,855793.333333333
"LIE","LI",1978,145946.666666667,23968.6666666667,1952.86733333333,"Europe","developed","developed (excluding eastern block)",81449.459427043,6.08602521263726,1001740
"LIE","LI",1979,144946.666666667,24346.6666666667,2045.798,"Europe","developed","developed (excluding eastern block)",84001.038773526,5.9589200955427,1146686.66666667
"LIE","LI",1980,146796.666666667,24719.6666666667,2143.151,"Europe","developed","developed (excluding eastern block)",86670.9212685476,5.93821271395322,1293483.33333333
"LIE","LI",1981,145573.333333333,25091,2245.55633333333,"Europe","developed","developed (excluding eastern block)",89468.3121280359,5.79918906661885,1439056.66666667
"LIE","LI",1982,136613.333333333,25466.3333333333,2303.07,"Europe","developed","developed (excluding eastern block)",90435.4695689145,5.37577695076466,1575670
"LIE","LI",1983,127570,25849,2330.76766666667,"Europe","developed","developed (excluding eastern block)",90186.9764418572,4.93936721427044,1703240
