"ISO3","ISO2","year","co2","population","gdp","region","unctad_development_status","region2","gdp_per_capita","co2_per_capita","accumulated_co2"
"JPN","JP",2015,1267477533.33333,127468864,4395086.92833333,"Asia and Oceania","developed","developed (excluding eastern block)",34480.1161895049,9.94304402106728,49181377400
"JPN","JP",2016,1229898400,127240508.333333,4433332.07,"Asia and Oceania","developed","developed (excluding eastern block)",34842.7297019939,9.66565349535393,50411275800
"JPN","JP",2017,1204141866.66667,126969087.333333,4492278.26566667,"Asia and Oceania","developed","developed (excluding eastern block)",35381.6803948307,9.48355460280487,51615417666.6667
"JPN","JP",2018,1176975266.66667,126637398.333333,4538222.38533333,"Asia and Oceania","developed","developed (excluding eastern block)",35837.3436688362,9.29363613981953,52792392933.3333
"JPN","JP",2019,1144337000,126236671.666667,4566853.99266667,"Asia and Oceania","developed","developed (excluding eastern block)",36177.296456147,9.06433683279228,53936729933.3333
"JPN","JP",2020,1095334866.66667,125764101.333333,4505379.47,"Asia and Oceania","developed","developed (excluding eastern block)",35822.1055217842,8.70843976802599,55032064800
"JPN","JP",2021,1068821633.33333,125216322.666667,4465341.47966667,"Asia and Oceania","developed","developed (excluding eastern block)",35660.3638858118,8.53542391051344,56100886433.3333
"JPN","JP",2022,1051907666.66667,124602994.333333,4447016.75533333,"Asia and Oceania","developed","developed (excluding eastern block)",35692.0682072374,8.44241581697774,57152794100
"KAZ","KZ",1994,206427100,16923421.6666667,71464.3146666667,"Asia and Oceania","developing","Developing Asia",4220.15337113806,12.1876449140394,433253433.333333
"KAZ","KZ",1995,183812033.333333,16720390.6666667,64271.3383333333,"Asia and Oceania","developing","Developing Asia",3840.00579565905,10.9827193572426,617065466.666667
"KAZ","KZ",1996,165908100,16441907.3333333,59611.8996666667,"Asia and Oceania","developing","Developing Asia",3624.57694094484,10.0852493234663,782973566.666667
"KAZ","KZ",1997,156405433.333333,16133001,58306.4873333333,"Asia and Oceania","developing","Developing Asia",3615.49646459447,9.68854925325629,939379000
"KAZ","KZ",1998,148404366.666667,15812977.6666667,58360.0556666667,"Asia and Oceania","developing","Developing Asia",3691.68346269401,9.38326419997766,1087783366.66667
"KAZ","KZ",1999,136657800,15516980.3333333,58842.994,"Asia and Oceania","developing","Developing Asia",3793.11377429322,8.79899311571388,1224441166.66667
"KAZ","KZ",2000,135642733.333333,15322254,60943.1966666667,"Asia and Oceania","developing","Developing Asia",3978.6736791424,8.85066037427693,1360083900
"KAZ","KZ",2001,133804666.666667,15257931,66366.9413333333,"Asia and Oceania","developing","Developing Asia",4349.36498858145,8.76962557429939,1493888566.66667
"KAZ","KZ",2002,146557833.333333,15285500.3333333,73684.0663333333,"Asia and Oceania","developing","Developing Asia",4819.38288242681,9.58699792593227,1640446400
"KAZ","KZ",2003,157382666.666667,15345653.3333333,81581.5006666667,"Asia and Oceania","developing","Developing Asia",5314.90745794453,10.2524294221689,1797829066.66667
"KAZ","KZ",2004,173245066.666667,15425866,89372.9833333333,"Asia and Oceania","developing","Developing Asia",5791.77345413211,11.2274370440282,1971074133.33333
