"OID","Country or Area","Year","Description","Magnitude","Value"
"61693E..ZF...","BOTSWANA","1990","GROSS FIXED CAPITAL FORMATION","PULA","2129900000"
"61693I..ZF...","BOTSWANA","1990","CHANGES IN INVENTORIES","PULA","384400000"
"61693E..ZF...","BOTSWANA","1989","GROSS FIXED CAPITAL FORMATION","PULA","1692900000"
"61693I..ZF...","BOTSWANA","1989","CHANGES IN INVENTORIES","PULA","56100000"
"61693E..ZF...","BOTSWANA","1988","GROSS FIXED CAPITAL FORMATION","PULA","1081800000"
"61693I..ZF...","BOTSWANA","1988","CHANGES IN INVENTORIES","PULA","-804300000"
"61693E..ZF...","BOTSWANA","1987","GROSS FIXED CAPITAL FORMATION","PULA","669900000"
"61693I..ZF...","BOTSWANA","1987","CHANGES IN INVENTORIES","PULA","18600000"
"61693E..ZF...","BOTSWANA","1986","GROSS FIXED CAPITAL FORMATION","PULA","457900000"
"61693I..ZF...","BOTSWANA","1986","CHANGES IN INVENTORIES","PULA","-64600000"
"61693E..ZF...","BOTSWANA","1985","GROSS FIXED CAPITAL FORMATION","PULA","484000000"
"61693I..ZF...","BOTSWANA","1985","CHANGES IN INVENTORIES","PULA","71600000"
"61693E..ZF...","BOTSWANA","1984","GROSS FIXED CAPITAL FORMATION","PULA","337600000"
"61693I..ZF...","BOTSWANA","1984","CHANGES IN INVENTORIES","PULA","28700000"
"61693E..ZF...","BOTSWANA","1983","GROSS FIXED CAPITAL FORMATION","PULA","320300000"
"61693I..ZF...","BOTSWANA","1983","CHANGES IN INVENTORIES","PULA","26800000"
"61693E..ZF...","BOTSWANA","1982","GROSS FIXED CAPITAL FORMATION","PULA","304600000"
"61693I..ZF...","BOTSWANA","1982","CHANGES IN INVENTORIES","PULA","87900000"
"61693E..ZF...","BOTSWANA","1981","GROSS FIXED CAPITAL FORMATION","PULA","306600000"
"61693I..ZF...","BOTSWANA","1981","CHANGES IN INVENTORIES","PULA","49200000"
"61693E..ZF...","BOTSWANA","1980","GROSS FIXED CAPITAL FORMATION","PULA","248800000"
"61693I..ZF...","BOTSWANA","1980","CHANGES IN INVENTORIES","PULA","42100000"
"61693E..ZF...","BOTSWANA","1979","GROSS FIXED CAPITAL FORMATION","PULA","162900000"
"61693I..ZF...","BOTSWANA","1979","CHANGES IN INVENTORIES","PULA","34700000"
"61693E..ZF...","BOTSWANA","1978","GROSS FIXED CAPITAL FORMATION","PULA","110100000"
"61693I..ZF...","BOTSWANA","1978","CHANGES IN INVENTORIES","PULA","32400000"
"61693E..ZF...","BOTSWANA","1977","GROSS FIXED CAPITAL FORMATION","PULA","77800000"
"61693I..ZF...","BOTSWANA","1977","CHANGES IN INVENTORIES","PULA","20900000"
"61693E..ZF...","BOTSWANA","1976","GROSS FIXED CAPITAL FORMATION","PULA","79100000"
"61693I..ZF...","BOTSWANA","1976","CHANGES IN INVENTORIES","PULA","35900000"
"61693E..ZF...","BOTSWANA","1975","GROSS FIXED CAPITAL FORMATION","PULA","57300000"
"61693I..ZF...","BOTSWANA","1975","CHANGES IN INVENTORIES","PULA","44400000"
"61693E..ZF...","BOTSWANA","1974","GROSS FIXED CAPITAL FORMATION","PULA","79600000"
"61693I..ZF...","BOTSWANA","1974","CHANGES IN INVENTORIES","PULA","17800000"
"61693E..ZF...","BOTSWANA","1972","GROSS FIXED CAPITAL FORMATION","PULA","53100000"
"61693I..ZF...","BOTSWANA","1972","CHANGES IN INVENTORIES","PULA","1300000"
"61693E..ZF...","BOTSWANA","1969","GROSS FIXED CAPITAL FORMATION","PULA","9900000"
"61693I..ZF...","BOTSWANA","1969","CHANGES IN INVENTORIES","PULA","7300000"
"61693E..ZF...","BOTSWANA","1968","GROSS FIXED CAPITAL FORMATION","PULA","9900000"
"61693I..ZF...","BOTSWANA","1968","CHANGES IN INVENTORIES","PULA","2100000"
"61693E..ZF...","BOTSWANA","1966","GROSS FIXED CAPITAL FORMATION","PULA","8100000"
"61693I..ZF...","BOTSWANA","1966","CHANGES IN INVENTORIES","PULA","-1400000"
"61693E..ZF...","BOTSWANA","1965","GROSS FIXED CAPITAL FORMATION","PULA","7200000"
"61693I..ZF...","BOTSWANA","1965","CHANGES IN INVENTORIES","PULA","-5200000"
"61693E..ZF...","BOTSWANA","1964","GROSS FIXED CAPITAL FORMATION","PULA","5640000"
"61693I..ZF...","BOTSWANA","1964","CHANGES IN INVENTORIES","PULA","250000"
"22393E..ZF...","BRAZIL","2009","GROSS FIXED CAPITAL FORMATION","REAIS","525837000000"
"22393I..ZF...","BRAZIL","2009","CHANGES IN INVENTORIES","REAIS","-6886850000"
"22393E..ZF...","BRAZIL","2008","GROSS FIXED CAPITAL FORMATION","REAIS","560893000000"
"22393I..ZF...","BRAZIL","2008","CHANGES IN INVENTORIES","REAIS","37489900000"
"22393E..ZF...","BRAZIL","2007","GROSS FIXED CAPITAL FORMATION","REAIS","464137000000"
"22393I..ZF...","BRAZIL","2007","CHANGES IN INVENTORIES","REAIS","23624000000"
"22393E..ZF...","BRAZIL","2006","GROSS FIXED CAPITAL FORMATION","REAIS","389328000000"
"22393I..ZF...","BRAZIL","2006","CHANGES IN INVENTORIES","REAIS","7699000000"
"22393E..ZF...","BRAZIL","2005","GROSS FIXED CAPITAL FORMATION","REAIS","342237000000"
"22393I..ZF...","BRAZIL","2005","CHANGES IN INVENTORIES","REAIS","5739000000"
"22393E..ZF...","BRAZIL","2004","GROSS FIXED CAPITAL FORMATION","REAIS","312516000000"
"22393I..ZF...","BRAZIL","2004","CHANGES IN INVENTORIES","REAIS","19817000000"
"22393E..ZF...","BRAZIL","2003","GROSS FIXED CAPITAL FORMATION","REAIS","259714000000"
"22393I..ZF...","BRAZIL","2003","CHANGES IN INVENTORIES","REAIS","8381000000"
"22393E..ZF...","BRAZIL","2002","GROSS FIXED CAPITAL FORMATION","REAIS","242162000000"
"22393I..ZF...","BRAZIL","2002","CHANGES IN INVENTORIES","REAIS","-2811000000"
"22393E..ZF...","BRAZIL","2001","GROSS FIXED CAPITAL FORMATION","REAIS","221772000000"
"22393I..ZF...","BRAZIL","2001","CHANGES IN INVENTORIES","REAIS","12982000000"
"22393E..ZF...","BRAZIL","2000","GROSS FIXED CAPITAL FORMATION","REAIS","198151000000"
"22393I..ZF...","BRAZIL","2000","CHANGES IN INVENTORIES","REAIS","17106000000"
"22393E..ZF...","BRAZIL","1999","GROSS FIXED CAPITAL FORMATION","REAIS","166746000000"
"22393I..ZF...","BRAZIL","1999","CHANGES IN INVENTORIES","REAIS","7665620000"
"22393E..ZF...","BRAZIL","1998","GROSS FIXED CAPITAL FORMATION","REAIS","166174000000"
"22393I..ZF...","BRAZIL","1998","CHANGES IN INVENTORIES","REAIS","580506000"
"22393E..ZF...","BRAZIL","1997","GROSS FIXED CAPITAL FORMATION","REAIS","163134000000"
"22393I..ZF...","BRAZIL","1997","CHANGES IN INVENTORIES","REAIS","523980000"
"22393E..ZF...","BRAZIL","1996","GROSS FIXED CAPITAL FORMATION","REAIS","129297000000"
"22393I..ZF...","BRAZIL","1996","CHANGES IN INVENTORIES","REAIS","1430180000"
"22393E..ZF...","BRAZIL","1995","GROSS FIXED CAPITAL FORMATION","REAIS","129297000000"
"22393I..ZF...","BRAZIL","1995","CHANGES IN INVENTORIES","REAIS","-2088130000"
"22393E..ZF...","BRAZIL","1994","GROSS FIXED CAPITAL FORMATION","REAIS","72453000000"
"22393I..ZF...","BRAZIL","1994","CHANGES IN INVENTORIES","REAIS","4880000000"
"22393E..ZF...","BRAZIL","1993","GROSS FIXED CAPITAL FORMATION","REAIS","2718000000"
"22393I..ZF...","BRAZIL","1993","CHANGES IN INVENTORIES","REAIS","221000000"
"22393E..ZF...","BRAZIL","1992","GROSS FIXED CAPITAL FORMATION","REAIS","118000000"
"22393I..ZF...","BRAZIL","1992","CHANGES IN INVENTORIES","REAIS","3000000"
"22393E..ZF...","BRAZIL","1991","GROSS FIXED CAPITAL FORMATION","REAIS","11000000"
"22393I..ZF...","BRAZIL","1991","CHANGES IN INVENTORIES","REAIS","1000000"
"22393E..ZF...","BRAZIL","1990","GROSS FIXED CAPITAL FORMATION","REAIS","2000000"
"22393I..ZF...","BRAZIL","1990","CHANGES IN INVENTORIES","REAIS","-60000"
"22393E..ZF...","BRAZIL","1989","GROSS FIXED CAPITAL FORMATION","REAIS","114496"
"22393I..ZF...","BRAZIL","1989","CHANGES IN INVENTORIES","REAIS","0"
"22393E..ZF...","BRAZIL","1988","GROSS FIXED CAPITAL FORMATION","REAIS","7150.91"
"22393I..ZF...","BRAZIL","1988","CHANGES IN INVENTORIES","REAIS","0"
"22393E..ZF...","BRAZIL","1987","GROSS FIXED CAPITAL FORMATION","REAIS","935.636"
"22393I..ZF...","BRAZIL","1987","CHANGES IN INVENTORIES","REAIS","0"
"22393E..ZF...","BRAZIL","1986","GROSS FIXED CAPITAL FORMATION","REAIS","254.545"
"22393I..ZF...","BRAZIL","1986","CHANGES IN INVENTORIES","REAIS","0"
"22393E..ZF...","BRAZIL","1985","GROSS FIXED CAPITAL FORMATION","REAIS","96.3636"
"22393I..ZF...","BRAZIL","1985","CHANGES IN INVENTORIES","REAIS","11.2727"
"22393E..ZF...","BRAZIL","1984","GROSS FIXED CAPITAL FORMATION","REAIS","22.1818"
"22393I..ZF...","BRAZIL","1984","CHANGES IN INVENTORIES","REAIS","-1.6"
"22393E..ZF...","BRAZIL","1983","GROSS FIXED CAPITAL FORMATION","REAIS","7.73102"
"22393I..ZF...","BRAZIL","1983","CHANGES IN INVENTORIES","REAIS","-0.617455"
"22393E..ZF...","BRAZIL","1982","GROSS FIXED CAPITAL FORMATION","REAIS","3.93988"
"22393I..ZF...","BRAZIL","1982","CHANGES IN INVENTORIES","REAIS","-0.0629091"
"22393E..ZF...","BRAZIL","1981","GROSS FIXED CAPITAL FORMATION","REAIS","2.04631"
"22393I..ZF...","BRAZIL","1981","CHANGES IN INVENTORIES","REAIS","0.0130909"
"22393E..ZF...","BRAZIL","1980","GROSS FIXED CAPITAL FORMATION","REAIS","1.03097"
"22393I..ZF...","BRAZIL","1980","CHANGES IN INVENTORIES","REAIS","0.02"
"22393E..ZF...","BRAZIL","1979","GROSS FIXED CAPITAL FORMATION","REAIS","0.506577"
"22393I..ZF...","BRAZIL","1979","CHANGES IN INVENTORIES","REAIS","-0.0127273"
"22393E..ZF...","BRAZIL","1978","GROSS FIXED CAPITAL FORMATION","REAIS","0.292745"
"22393I..ZF...","BRAZIL","1978","CHANGES IN INVENTORIES","REAIS","0.0101033"
"22393E..ZF...","BRAZIL","1977","GROSS FIXED CAPITAL FORMATION","REAIS","0.193466"
"22393I..ZF...","BRAZIL","1977","CHANGES IN INVENTORIES","REAIS","0.0063644"
"22393E..ZF...","BRAZIL","1976","GROSS FIXED CAPITAL FORMATION","REAIS","0.133099"
"22393I..ZF...","BRAZIL","1976","CHANGES IN INVENTORIES","REAIS","0.0037083"
"22393E..ZF...","BRAZIL","1975","GROSS FIXED CAPITAL FORMATION","REAIS","0.0890964"
"22393I..ZF...","BRAZIL","1975","CHANGES IN INVENTORIES","REAIS","0.00904"
"22393E..ZF...","BRAZIL","1974","GROSS FIXED CAPITAL FORMATION","REAIS","0.0720044"
"22393I..ZF...","BRAZIL","1974","CHANGES IN INVENTORIES","REAIS","0.0192727"
"22393E..ZF...","BRAZIL","1973","GROSS FIXED CAPITAL FORMATION","REAIS","0.0454573"
"22393I..ZF...","BRAZIL","1973","CHANGES IN INVENTORIES","REAIS","0.00763636"
"22393E..ZF...","BRAZIL","1972","GROSS FIXED CAPITAL FORMATION","REAIS","0.0316383"
"22393I..ZF...","BRAZIL","1972","CHANGES IN INVENTORIES","REAIS","0.00327273"
"22393E..ZF...","BRAZIL","1971","GROSS FIXED CAPITAL FORMATION","REAIS","0.0236378"
"22393I..ZF...","BRAZIL","1971","CHANGES IN INVENTORIES","REAIS","0.00254545"
"22393E..ZF...","BRAZIL","1970","GROSS FIXED CAPITAL FORMATION","REAIS","0.017092"
"22393I..ZF...","BRAZIL","1970","CHANGES IN INVENTORIES","REAIS","0.00109091"
"22393E..ZF...","BRAZIL","1969","GROSS FIXED CAPITAL FORMATION","REAIS","0.0130917"
"22393I..ZF...","BRAZIL","1969","CHANGES IN INVENTORIES","REAIS","0.00145455"
"22393E..ZF...","BRAZIL","1968","GROSS FIXED CAPITAL FORMATION","REAIS","0.00945513"
"22393I..ZF...","BRAZIL","1968","CHANGES IN INVENTORIES","REAIS","0.00109091"
"22393E..ZF...","BRAZIL","1967","GROSS FIXED CAPITAL FORMATION","REAIS","0.0061822"
"22393E..ZF...","BRAZIL","1966","GROSS FIXED CAPITAL FORMATION","REAIS","0.00472756"
"22393E..ZF...","BRAZIL","1965","GROSS FIXED CAPITAL FORMATION","REAIS","0.00290927"
"51693I..ZF...","BRUNEI DARUSSALAM","2008","INCREASE/DECREASE(-)IN STOCKS","BRUNEI DOLLARS","-900000"
"51693E..ZF...","BRUNEI DARUSSALAM","2008","GROSS FIXED CAPITAL FORMATION","BRUNEI DOLLARS","2788900000"
"51693I..ZF...","BRUNEI DARUSSALAM","2007","INCREASE/DECREASE(-)IN STOCKS","BRUNEI DOLLARS","-1700000"
"51693E..ZF...","BRUNEI DARUSSALAM","2007","GROSS FIXED CAPITAL FORMATION","BRUNEI DOLLARS","2398500000"
"51693I..ZF...","BRUNEI DARUSSALAM","2006","INCREASE/DECREASE(-)IN STOCKS","BRUNEI DOLLARS","-5100000"
"51693E..ZF...","BRUNEI DARUSSALAM","2006","GROSS FIXED CAPITAL FORMATION","BRUNEI DOLLARS","1907400000"
"51693I..ZF...","BRUNEI DARUSSALAM","2005","INCREASE/DECREASE(-)IN STOCKS","BRUNEI DOLLARS","1900000"
"51693E..ZF...","BRUNEI DARUSSALAM","2005","GROSS FIXED CAPITAL FORMATION","BRUNEI DOLLARS","1801300000"
"51693I..ZF...","BRUNEI DARUSSALAM","2004","INCREASE/DECREASE(-)IN STOCKS","BRUNEI DOLLARS","7300000"
"51693E..ZF...","BRUNEI DARUSSALAM","2004","GROSS FIXED CAPITAL FORMATION","BRUNEI DOLLARS","1787200000"
"51693I..ZF...","BRUNEI DARUSSALAM","2003","INCREASE/DECREASE(-)IN STOCKS","BRUNEI DOLLARS","8200000"
"51693E..ZF...","BRUNEI DARUSSALAM","2003","GROSS FIXED CAPITAL FORMATION","BRUNEI DOLLARS","1711800000"
"91893E..ZF...","BULGARIA","2009","GROSS FIXED CAPITAL FORMATION","LEVA","16420100000"
"91893I..ZF...","BULGARIA","2009","CHANGES IN INVENTORIES","LEVA","928114000"
"91893E..ZF...","BULGARIA","2008","GROSS FIXED CAPITAL FORMATION","LEVA","22253900000"
"91893I..ZF...","BULGARIA","2008","CHANGES IN INVENTORIES","LEVA","3331600000"
"91893E..ZF...","BULGARIA","2007","GROSS FIXED CAPITAL FORMATION","LEVA","16832500000"
"91893I..ZF...","BULGARIA","2007","CHANGES IN INVENTORIES","LEVA","3965170000"
"91893E..ZF...","BULGARIA","2006","GROSS FIXED CAPITAL FORMATION","LEVA","12805200000"
"91893I..ZF...","BULGARIA","2006","CHANGES IN INVENTORIES","LEVA","2862200000"
"91893E..ZF...","BULGARIA","2005","GROSS FIXED CAPITAL FORMATION","LEVA","10346500000"
"91893I..ZF...","BULGARIA","2005","CHANGES IN INVENTORIES","LEVA","1624140000"
"91893E..ZF...","BULGARIA","2004","GROSS FIXED CAPITAL FORMATION","LEVA","7969400000"
"91893I..ZF...","BULGARIA","2004","CHANGES IN INVENTORIES","LEVA","1006350000"
"91893E..ZF...","BULGARIA","2003","GROSS FIXED CAPITAL FORMATION","LEVA","6694370000"
"91893I..ZF...","BULGARIA","2003","CHANGES IN INVENTORIES","LEVA","816403000"
"91893E..ZF...","BULGARIA","2002","GROSS FIXED CAPITAL FORMATION","LEVA","5908530000"
"91893I..ZF...","BULGARIA","2002","CHANGES IN INVENTORIES","LEVA","496502000"
"91893E..ZF...","BULGARIA","2001","GROSS FIXED CAPITAL FORMATION","LEVA","5415210000"
"91893I..ZF...","BULGARIA","2001","CHANGES IN INVENTORIES","LEVA","725896000"
"91893E..ZF...","BULGARIA","2000","GROSS FIXED CAPITAL FORMATION","LEVA","4206010000"
"91893I..ZF...","BULGARIA","2000","CHANGES IN INVENTORIES","LEVA","687624000"
"91893E..ZF...","BULGARIA","1999","GROSS FIXED CAPITAL FORMATION","LEVA","3600490000"
"91893I..ZF...","BULGARIA","1999","CHANGES IN INVENTORIES","LEVA","661960000"
"91893E..ZF...","BULGARIA","1998","GROSS FIXED CAPITAL FORMATION","LEVA","2919780000"
"91893I..ZF...","BULGARIA","1998","CHANGES IN INVENTORIES","LEVA","865036000"
"91893E..ZF...","BULGARIA","1997","GROSS FIXED CAPITAL FORMATION","LEVA","1913510000"
"91893I..ZF...","BULGARIA","1997","CHANGES IN INVENTORIES","LEVA","-191176000"
"91893E..ZF...","BULGARIA","1996","GROSS FIXED CAPITAL FORMATION","LEVA","238470000"
"91893I..ZF...","BULGARIA","1996","CHANGES IN INVENTORIES","LEVA","-95472000"
"91893E..ZF...","BULGARIA","1995","GROSS FIXED CAPITAL FORMATION","LEVA","134269000"
"91893I..ZF...","BULGARIA","1995","CHANGES IN INVENTORIES","LEVA","3538000"
"91893E..ZF...","BULGARIA","1994","GROSS FIXED CAPITAL FORMATION","LEVA","72330000"
"91893I..ZF...","BULGARIA","1994","CHANGES IN INVENTORIES","LEVA","-22970000"
"91893E..ZF...","BULGARIA","1993","GROSS FIXED CAPITAL FORMATION","LEVA","38720000"
"91893I..ZF...","BULGARIA","1993","CHANGES IN INVENTORIES","LEVA","6960000"
"91893E..ZF...","BULGARIA","1992","GROSS FIXED CAPITAL FORMATION","LEVA","32580000"
"91893I..ZF...","BULGARIA","1992","CHANGES IN INVENTORIES","LEVA","7360000"
"91893E..ZF...","BULGARIA","1991","GROSS FIXED CAPITAL FORMATION","LEVA","24640000"
"91893I..ZF...","BULGARIA","1991","CHANGES IN INVENTORIES","LEVA","6030000"
"91893E..ZF...","BULGARIA","1990","GROSS FIXED CAPITAL FORMATION","LEVA","9650000"
"91893I..ZF...","BULGARIA","1990","CHANGES IN INVENTORIES","LEVA","4150000"
"91893E..ZF...","BULGARIA","1989","GROSS FIXED CAPITAL FORMATION","LEVA","10330000"
"91893I..ZF...","BULGARIA","1989","CHANGES IN INVENTORIES","LEVA","2780000"
"91893E..ZF...","BULGARIA","1988","GROSS FIXED CAPITAL FORMATION","LEVA","10260000"
"91893I..ZF...","BULGARIA","1988","CHANGES IN INVENTORIES","LEVA","2940000"
"91893E..ZF...","BULGARIA","1987","GROSS FIXED CAPITAL FORMATION","LEVA","9820000"
"91893I..ZF...","BULGARIA","1987","CHANGES IN INVENTORIES","LEVA","2200000"
"91893E..ZF...","BULGARIA","1986","GROSS FIXED CAPITAL FORMATION","LEVA","9290000"
"91893I..ZF...","BULGARIA","1986","CHANGES IN INVENTORIES","LEVA","3060000"
"91893E..ZF...","BULGARIA","1985","GROSS FIXED CAPITAL FORMATION","LEVA","8610000"
"91893I..ZF...","BULGARIA","1985","CHANGES IN INVENTORIES","LEVA","1880000"
"91893E..ZF...","BULGARIA","1984","GROSS FIXED CAPITAL FORMATION","LEVA","8110000"
"91893I..ZF...","BULGARIA","1984","CHANGES IN INVENTORIES","LEVA","2400000"
"91893E..ZF...","BULGARIA","1983","GROSS FIXED CAPITAL FORMATION","LEVA","7970000"
"91893I..ZF...","BULGARIA","1983","CHANGES IN INVENTORIES","LEVA","1830000"
"91893E..ZF...","BULGARIA","1982","GROSS FIXED CAPITAL FORMATION","LEVA","7970000"
"91893I..ZF...","BULGARIA","1982","CHANGES IN INVENTORIES","LEVA","1930000"
"91893E..ZF...","BULGARIA","1981","GROSS FIXED CAPITAL FORMATION","LEVA","7690000"
"91893I..ZF...","BULGARIA","1981","CHANGES IN INVENTORIES","LEVA","2180000"
"91893E..ZF...","BULGARIA","1980","GROSS FIXED CAPITAL FORMATION","LEVA","7290000"
"91893I..ZF...","BULGARIA","1980","CHANGES IN INVENTORIES","LEVA","1480000"
"91893E..ZF...","BULGARIA","1979","GROSS FIXED CAPITAL FORMATION","LEVA","5710000"
"91893I..ZF...","BULGARIA","1979","CHANGES IN INVENTORIES","LEVA","1350000"
"74893E..ZF...","BURKINA FASO","2007","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","718228000000"
"74893I..ZF...","BURKINA FASO","2007","CHANGES IN INVENTORIES","CFA FRANCS","-68362400000"
"74893E..ZF...","BURKINA FASO","2006","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","625701000000"
"74893I..ZF...","BURKINA FASO","2006","CHANGES IN INVENTORIES","CFA FRANCS","-8405470000"
"74893E..ZF...","BURKINA FASO","2005","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","556609000000"
"74893I..ZF...","BURKINA FASO","2005","CHANGES IN INVENTORIES","CFA FRANCS","28927700000"
"74893E..ZF...","BURKINA FASO","2004","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","520426000000"
"74893I..ZF...","BURKINA FASO","2004","CHANGES IN INVENTORIES","CFA FRANCS","-106341000000"
"74893E..ZF...","BURKINA FASO","2003","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","433431000000"
"74893I..ZF...","BURKINA FASO","2003","CHANGES IN INVENTORIES","CFA FRANCS","-467175000"
"74893E..ZF...","BURKINA FASO","2002","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","393200000000"
"74893I..ZF...","BURKINA FASO","2002","CHANGES IN INVENTORIES","CFA FRANCS","-26100000000"
"74893E..ZF...","BURKINA FASO","2001","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","302300000000"
"74893I..ZF...","BURKINA FASO","2001","CHANGES IN INVENTORIES","CFA FRANCS","-18200000000"
"74893E..ZF...","BURKINA FASO","2000","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","347500000000"
"74893I..ZF...","BURKINA FASO","2000","CHANGES IN INVENTORIES","CFA FRANCS","-36300000000"
"74893E..ZF...","BURKINA FASO","1999","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","351300000000"
"74893I..ZF...","BURKINA FASO","1999","CHANGES IN INVENTORIES","CFA FRANCS","-11600000000"
"74893E..ZF...","BURKINA FASO","1998","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","370200000000"
"74893I..ZF...","BURKINA FASO","1998","CHANGES IN INVENTORIES","CFA FRANCS","29800000000"
"74893E..ZF...","BURKINA FASO","1997","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","346200000000"
"74893I..ZF...","BURKINA FASO","1997","CHANGES IN INVENTORIES","CFA FRANCS","45200000000"
"74893E..ZF...","BURKINA FASO","1996","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","298400000000"
"74893I..ZF...","BURKINA FASO","1996","CHANGES IN INVENTORIES","CFA FRANCS","31700000000"
"74893E..ZF...","BURKINA FASO","1995","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","267000000000"
"74893I..ZF...","BURKINA FASO","1995","CHANGES IN INVENTORIES","CFA FRANCS","17200000000"
"74893E..ZF...","BURKINA FASO","1994","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","271600000000"
"74893I..ZF...","BURKINA FASO","1994","CHANGES IN INVENTORIES","CFA FRANCS","15300000000"
"74893E..ZF...","BURKINA FASO","1993","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","167700000000"
"74893I..ZF...","BURKINA FASO","1993","CHANGES IN INVENTORIES","CFA FRANCS","-8500000000"
"74893E..ZF...","BURKINA FASO","1992","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","171600000000"
"74893I..ZF...","BURKINA FASO","1992","CHANGES IN INVENTORIES","CFA FRANCS","300000000"
"74893E..ZF...","BURKINA FASO","1991","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","177400000000"
"74893I..ZF...","BURKINA FASO","1991","CHANGES IN INVENTORIES","CFA FRANCS","11300000000"
"74893E..ZF...","BURKINA FASO","1990","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","150000000000"
"74893I..ZF...","BURKINA FASO","1990","CHANGES IN INVENTORIES","CFA FRANCS","17400000000"
"74893E..ZF...","BURKINA FASO","1989","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","164000000000"
"74893I..ZF...","BURKINA FASO","1989","CHANGES IN INVENTORIES","CFA FRANCS","6300000000"
"74893E..ZF...","BURKINA FASO","1988","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","152100000000"
"74893I..ZF...","BURKINA FASO","1988","CHANGES IN INVENTORIES","CFA FRANCS","3000000000"
"74893E..ZF...","BURKINA FASO","1987","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","150600000000"
"74893I..ZF...","BURKINA FASO","1987","CHANGES IN INVENTORIES","CFA FRANCS","-5000000000"
"74893E..ZF...","BURKINA FASO","1986","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","145000000000"
"74893I..ZF...","BURKINA FASO","1986","CHANGES IN INVENTORIES","CFA FRANCS","7000000000"
"74893E..ZF...","BURKINA FASO","1985","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","133500000000"
"74893I..ZF...","BURKINA FASO","1985","CHANGES IN INVENTORIES","CFA FRANCS","26600000000"
"74893E..ZF...","BURKINA FASO","1984","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","90800000000"
"74893I..ZF...","BURKINA FASO","1984","CHANGES IN INVENTORIES","CFA FRANCS","3300000000"
"74893E..ZF...","BURKINA FASO","1983","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","90300000000"
"74893I..ZF...","BURKINA FASO","1983","CHANGES IN INVENTORIES","CFA FRANCS","2600000000"
"74893E..ZF...","BURKINA FASO","1982","GROSS FIXED CAPITAL FORMATION","CFA FRANCS","84000000000"
